Timestamp,Datetime,Hop_Number,Source_IP,Source_Hostname,Dest_IP,Dest_Hostname,Estado_Origem_Viagem,Estado_Destino_Viagem,Estado_Deduzido
1752221973,2025-07-11 05:19:33,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752221973,2025-07-11 05:19:33,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752221973,2025-07-11 05:19:33,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752221973,2025-07-11 05:19:33,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752221973,2025-07-11 05:19:33,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752221973,2025-07-11 05:19:33,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752222733,2025-07-11 05:32:13,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752222733,2025-07-11 05:32:13,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752222733,2025-07-11 05:32:13,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752222733,2025-07-11 05:32:13,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752222733,2025-07-11 05:32:13,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752222733,2025-07-11 05:32:13,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752222733,2025-07-11 05:32:13,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752222733,2025-07-11 05:32:13,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752222733,2025-07-11 05:32:13,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752222856,2025-07-11 05:34:16,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752222856,2025-07-11 05:34:16,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752222856,2025-07-11 05:34:16,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752222856,2025-07-11 05:34:16,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752222856,2025-07-11 05:34:16,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752222856,2025-07-11 05:34:16,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752222856,2025-07-11 05:34:16,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752222856,2025-07-11 05:34:16,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752222856,2025-07-11 05:34:16,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752224072,2025-07-11 05:54:32,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752224072,2025-07-11 05:54:32,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752224072,2025-07-11 05:54:32,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752224072,2025-07-11 05:54:32,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752224072,2025-07-11 05:54:32,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752224072,2025-07-11 05:54:32,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752224072,2025-07-11 05:54:32,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752224072,2025-07-11 05:54:32,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752224072,2025-07-11 05:54:32,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752224806,2025-07-11 06:06:46,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752224806,2025-07-11 06:06:46,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752224806,2025-07-11 06:06:46,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752224806,2025-07-11 06:06:46,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752224806,2025-07-11 06:06:46,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752224806,2025-07-11 06:06:46,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752224806,2025-07-11 06:06:46,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752224806,2025-07-11 06:06:46,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752224806,2025-07-11 06:06:46,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752225314,2025-07-11 06:15:14,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752225314,2025-07-11 06:15:14,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752225314,2025-07-11 06:15:14,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752225314,2025-07-11 06:15:14,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752225314,2025-07-11 06:15:14,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752225314,2025-07-11 06:15:14,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752225314,2025-07-11 06:15:14,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752225314,2025-07-11 06:15:14,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752225314,2025-07-11 06:15:14,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752225894,2025-07-11 06:24:54,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752225894,2025-07-11 06:24:54,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752225894,2025-07-11 06:24:54,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752225894,2025-07-11 06:24:54,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752225894,2025-07-11 06:24:54,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752225894,2025-07-11 06:24:54,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752225894,2025-07-11 06:24:54,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752225894,2025-07-11 06:24:54,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752225894,2025-07-11 06:24:54,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752226933,2025-07-11 06:42:13,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752226933,2025-07-11 06:42:13,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752226933,2025-07-11 06:42:13,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752226933,2025-07-11 06:42:13,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752226933,2025-07-11 06:42:13,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752226933,2025-07-11 06:42:13,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752226933,2025-07-11 06:42:13,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752226933,2025-07-11 06:42:13,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752226933,2025-07-11 06:42:13,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752227111,2025-07-11 06:45:11,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752227111,2025-07-11 06:45:11,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752227111,2025-07-11 06:45:11,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752227111,2025-07-11 06:45:11,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752227111,2025-07-11 06:45:11,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752227111,2025-07-11 06:45:11,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752227111,2025-07-11 06:45:11,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752227111,2025-07-11 06:45:11,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752227111,2025-07-11 06:45:11,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752227866,2025-07-11 06:57:46,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752227866,2025-07-11 06:57:46,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752227866,2025-07-11 06:57:46,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752227866,2025-07-11 06:57:46,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752227866,2025-07-11 06:57:46,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752227866,2025-07-11 06:57:46,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752227866,2025-07-11 06:57:46,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752227866,2025-07-11 06:57:46,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752227866,2025-07-11 06:57:46,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752228462,2025-07-11 07:07:42,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752228462,2025-07-11 07:07:42,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752228462,2025-07-11 07:07:42,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752228462,2025-07-11 07:07:42,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752228462,2025-07-11 07:07:42,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752228462,2025-07-11 07:07:42,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752228462,2025-07-11 07:07:42,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752228462,2025-07-11 07:07:42,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752228462,2025-07-11 07:07:42,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752229270,2025-07-11 07:21:10,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752229270,2025-07-11 07:21:10,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752229270,2025-07-11 07:21:10,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752229270,2025-07-11 07:21:10,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752229270,2025-07-11 07:21:10,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752229270,2025-07-11 07:21:10,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752229270,2025-07-11 07:21:10,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752229270,2025-07-11 07:21:10,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752229270,2025-07-11 07:21:10,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752229573,2025-07-11 07:26:13,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752229573,2025-07-11 07:26:13,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752229573,2025-07-11 07:26:13,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752229573,2025-07-11 07:26:13,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752229573,2025-07-11 07:26:13,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752229573,2025-07-11 07:26:13,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752229573,2025-07-11 07:26:13,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752229573,2025-07-11 07:26:13,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752229573,2025-07-11 07:26:13,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752230417,2025-07-11 07:40:17,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752230417,2025-07-11 07:40:17,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752230417,2025-07-11 07:40:17,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752230417,2025-07-11 07:40:17,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752230417,2025-07-11 07:40:17,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752230417,2025-07-11 07:40:17,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752230417,2025-07-11 07:40:17,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752230417,2025-07-11 07:40:17,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752230417,2025-07-11 07:40:17,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752230844,2025-07-11 07:47:24,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752230844,2025-07-11 07:47:24,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752230844,2025-07-11 07:47:24,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752230844,2025-07-11 07:47:24,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752230844,2025-07-11 07:47:24,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752230844,2025-07-11 07:47:24,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752230844,2025-07-11 07:47:24,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752230844,2025-07-11 07:47:24,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752230844,2025-07-11 07:47:24,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752231301,2025-07-11 07:55:01,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752231301,2025-07-11 07:55:01,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752231301,2025-07-11 07:55:01,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752231301,2025-07-11 07:55:01,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752231301,2025-07-11 07:55:01,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752231301,2025-07-11 07:55:01,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752231301,2025-07-11 07:55:01,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752231301,2025-07-11 07:55:01,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752231301,2025-07-11 07:55:01,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752232282,2025-07-11 08:11:22,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752232282,2025-07-11 08:11:22,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752232282,2025-07-11 08:11:22,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752232282,2025-07-11 08:11:22,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752232282,2025-07-11 08:11:22,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752232282,2025-07-11 08:11:22,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752232282,2025-07-11 08:11:22,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752232282,2025-07-11 08:11:22,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752232282,2025-07-11 08:11:22,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752232595,2025-07-11 08:16:35,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752232595,2025-07-11 08:16:35,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752232595,2025-07-11 08:16:35,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752232595,2025-07-11 08:16:35,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752232595,2025-07-11 08:16:35,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752232595,2025-07-11 08:16:35,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752232595,2025-07-11 08:16:35,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752232595,2025-07-11 08:16:35,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752232595,2025-07-11 08:16:35,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752233802,2025-07-11 08:36:42,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752233802,2025-07-11 08:36:42,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752233802,2025-07-11 08:36:42,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752233802,2025-07-11 08:36:42,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752233802,2025-07-11 08:36:42,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752233802,2025-07-11 08:36:42,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752233802,2025-07-11 08:36:42,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752233802,2025-07-11 08:36:42,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752233802,2025-07-11 08:36:42,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752234306,2025-07-11 08:45:06,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752234306,2025-07-11 08:45:06,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
1752234306,2025-07-11 08:45:06,3,170.79.214.70,No-Hostname,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,RN,RJ,
1752234306,2025-07-11 08:45:06,4,170.79.213.10,cpb1-crn1-chesf.bkb.rnp.br,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,RN,RJ,
1752234306,2025-07-11 08:45:06,5,170.79.213.110,cba1-cpb1-chesf.bkb.rnp.br,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,RN,RJ,
1752234306,2025-07-11 08:45:06,6,170.79.213.195,ces1-cba1-100g-telebras.bkb.rnp.br,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,RN,RJ,
1752234306,2025-07-11 08:45:06,7,170.79.213.197,crj1-ces1-100g-telebras.bkb.rnp.br,200.143.253.22,brj1-crj1.bkb.rnp.br,RN,RJ,
1752234306,2025-07-11 08:45:06,8,200.143.253.22,brj1-crj1.bkb.rnp.br,200.143.240.35,No-Hostname,RN,RJ,RJ
1752234306,2025-07-11 08:45:06,9,200.143.240.35,No-Hostname,200.159.254.238,monipe-rj-atraso.rnp.br,RN,RJ,RJ
1752234898,2025-07-11 08:54:58,1,200.137.0.193,gateway,10.255.0.4,No-Hostname,RN,RJ,RN
1752234898,2025-07-11 08:54:58,2,10.255.0.4,No-Hostname,170.79.214.70,No-Hostname,RN,RJ,RN
