Timestamp,Datetime,HopHostnames
1750592092,2025-06-22 08:34:52,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;csp2-csp1-sp2.bkb.rnp.br;crj2-csp2-infobarra.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750592688,2025-06-22 08:44:48,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;csp2-csp1.bkb.rnp.br;crj2-csp2-infobarra.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750593515,2025-06-22 08:58:35,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;csp2-csp1.bkb.rnp.br;crj2-csp2-infobarra.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750594103,2025-06-22 09:08:23,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;csp2-csp1.bkb.rnp.br;crj2-csp2-infobarra.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750594581,2025-06-22 09:16:21,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;csp2-csp1.bkb.rnp.br;crj2-csp2-infobarra.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750595533,2025-06-22 09:32:13,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750595734,2025-06-22 09:35:34,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;csp2-csp1-sp2.bkb.rnp.br;crj2-csp2-infobarra.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750596648,2025-06-22 09:50:48,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750597302,2025-06-22 10:01:42,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750597746,2025-06-22 10:09:06,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750598403,2025-06-22 10:20:03,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750599004,2025-06-22 10:30:04,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750599387,2025-06-22 10:36:27,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750599995,2025-06-22 10:46:35,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750601021,2025-06-22 11:03:41,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750601815,2025-06-22 11:16:55,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750602438,2025-06-22 11:27:18,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750602898,2025-06-22 11:34:58,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;crj1-csp1-furnas.bkb.rnp.br;crj2-crj1.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750603873,2025-06-22 11:51:13,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;csp2-csp1-sp2.bkb.rnp.br;crj2-csp2-infobarra.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750604220,2025-06-22 11:57:00,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;csp2-csp1-sp2.bkb.rnp.br;crj2-csp2-infobarra.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750604726,2025-06-22 12:05:26,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;csp1-cdf2-claro.bkb.rnp.br;csp2-csp1-sp2.bkb.rnp.br;crj2-csp2-infobarra.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750605656,2025-06-22 12:20:56,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750606324,2025-06-22 12:32:04,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750606745,2025-06-22 12:39:05,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750607383,2025-06-22 12:49:43,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750607740,2025-06-22 12:55:40,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750608672,2025-06-22 13:11:12,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750609287,2025-06-22 13:21:27,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750609585,2025-06-22 13:26:25,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750610506,2025-06-22 13:41:46,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750610816,2025-06-22 13:46:56,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750611681,2025-06-22 14:01:21,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750612535,2025-06-22 14:15:35,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750614438,2025-06-22 14:47:18,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750615700,2025-06-22 15:08:20,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750617090,2025-06-22 15:31:30,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750617663,2025-06-22 15:41:03,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750617891,2025-06-22 15:44:51,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750618622,2025-06-22 15:57:02,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750619407,2025-06-22 16:10:07,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750620044,2025-06-22 16:20:44,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750620671,2025-06-22 16:31:11,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750621799,2025-06-22 16:49:59,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750622533,2025-06-22 17:02:13,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750622891,2025-06-22 17:08:11,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750623321,2025-06-22 17:15:21,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750624168,2025-06-22 17:29:28,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750624812,2025-06-22 17:40:12,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750625900,2025-06-22 17:58:20,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750626678,2025-06-22 18:11:18,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750626856,2025-06-22 18:14:16,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750627916,2025-06-22 18:31:56,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750628302,2025-06-22 18:38:22,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750629577,2025-06-22 18:59:37,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750629985,2025-06-22 19:06:25,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750631241,2025-06-22 19:27:21,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;crj2-cmg1-wirelink.bkb.rnp.br;ces1-crj2-infobara.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750631942,2025-06-22 19:39:02,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750632720,2025-06-22 19:52:00,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750633221,2025-06-22 20:00:21,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750633664,2025-06-22 20:07:44,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750634069,2025-06-22 20:14:29,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750635042,2025-06-22 20:30:42,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-tlb.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750635366,2025-06-22 20:36:06,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750635949,2025-06-22 20:45:49,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750636614,2025-06-22 20:56:54,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cdf1-cdf2.bkb.rnp.br;cmg2-cdf1-mobiwire.bkb.rnp.br;cmg1-cmg2.bkb.rnp.br;ces1-cmg1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
1750637159,2025-06-22 21:05:59,gw.pop-to.rnp.br;swc-2.pop-to.rnp.br;No-Hostname;cto1-bto1.bkb.rnp.br;cdf2-cto1-aloha.bkb.rnp.br;cba1-cdf2-taesa.bkb.rnp.br;ces1-cba1-infobarra.bkb.rnp.br;bes1-ces1.bkb.rnp.br;No-Hostname;monipe-es-atraso.rnp.br
