Timestamp,Datetime,HopHostnames
1749894389,2025-06-14 06:46:29,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749895000,2025-06-14 06:56:40,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749895777,2025-06-14 07:09:37,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749896306,2025-06-14 07:18:26,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749896973,2025-06-14 07:29:33,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749897587,2025-06-14 07:39:47,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749898152,2025-06-14 07:49:12,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749898886,2025-06-14 08:01:26,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749899573,2025-06-14 08:12:53,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749899698,2025-06-14 08:14:58,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749900386,2025-06-14 08:26:26,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749901247,2025-06-14 08:40:47,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749901955,2025-06-14 08:52:35,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749902188,2025-06-14 08:56:28,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749902701,2025-06-14 09:05:01,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749903739,2025-06-14 09:22:19,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749904050,2025-06-14 09:27:30,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749904509,2025-06-14 09:35:09,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
1749905317,2025-06-14 09:48:37,bb3.pop-pi.rnp.br;cpi1-bpi1.bkb.rnp.br;cma1-cpi1-tlb.bkb.rnp.br;cpa1-cma1-mobwire.bkb.rnp.br;cto1-cpa1-tlb.bkb.rnp.br;bto1-cto1.bkb.rnp.br;No-Hostname;No-Hostname;monipe-to-atraso.rnp.br
